id,race_id,horse_number,Draw,Horse_ID,Country,Name,Age,weight_uk,weight,gears,Horse_rate,jockey_ID,jockey,trainer_ID,trainer,fav,odds,odds_decimal,Timeform_comments
300074,183492,3,8,138120,IRE,Clever Jack,3,9-8,60.75,None,59,7004.0,H Crouch,29.0,H Morrison,,,,"Below form in first-time blinkers, comfortably held in a handicap at Nottingham last time; returns from a short break; effective at 7f on all-weather but yet to prove stamina for further."
300075,183492,4,10,138181,GB,Jet Packer,3,9-8,60.75,None,59,6949.0,Donagh Murphy,112.0,J R Boyle,,,,Raced solo out wide and stopped quickly in a first-time visor when comfortably held in a handicap at Salisbury last time; generally out of form and appears to be regressing.
300076,183492,5,1,140537,GER,Northern Blaze,3,9-6,59.85,tv,57,3574.0,Tom Marquand,4154.0,T Ward,,,,Needed the run when well beaten in a handicap over 10f at Nottingham latest; visor applied for the first time; significant jockey booking; effective at 1m on all-weather but something to prove after reappearance.
300077,183492,6,11,141635,GB,Harryella,3,9-6,59.85,None,57,3005.0,Oisin Murphy,361.0,J R Fanshawe,1st,5/4,2.25,Forced wide from a poor draw when beaten 8l in a handicap at Kempton last time; in good form before that; significant jockey booking; effective at 8-10f on all-weather; generally consistent and had excuses latest.
300078,183492,7,3,136846,IRE,Muy Muy Loco,3,9-5,59.4,h,56,2799.0,Paddy Bradley,288.0,S Dow,,,,Below par back from a short break when beaten 9 1/4l in a handicap at Windsor last time; had been in good form prior; effective at 7-8f on a sound surface; generally consistent and can bounce back.
300079,183492,8,9,142707,IRE,English Lady,3,9-4,58.95,h,55,1067.0,K T O'Neill,227.0,D K Ivory,,,,Continued in poor form when beaten 4 1/2l in a handicap over 7f at Wolverhampton last time; hood fitted for the first time; yet to reproduce the promise of her debut win.
300080,183492,9,5,153491,GB,Keep Talking,3,9-1,57.6,None,52,6825.0,Ashley Lewis,111.0,J S Moore,,,,"Below form when beaten 6l in a handicap at Windsor last time; usually consistent; effective at 7f on a sound surface, but current mark looks stiff on shown form."
300081,183492,10,6,147504,IRE,Maury,3,9-1,57.6,None,52,4077.0,Georgia Dobie,4357.0,Craig Benton,2nd,22/1,23.0,Remained in poor form when comfortably held in a handicap over 7f at Epsom last time; probably does not handle good to firm; limited worthwhile form.
300082,183492,11,7,144757,GB,Princess Qajar,3,8-11,55.75,p,48,221.0,J Mitchell,303.0,R A Teal,,,,"Below par when dropped in trip, finishing down the field in a classified race at Brighton most recently; significant jockey booking; exposed maiden."
300083,183493,1,4,135685,GB,Bretton Wood,3,9-9,61.2,None,60,1414.0,Charles Bishop,4209.0,J Channon,,,,Ran to form when beaten 2l off 62 at Ffos Las last time; out of form in 2025.
300084,183493,2,9,146142,GB,Final Night,3,9-9,61.2,None,60,4468.0,D Egan,2260.0,J Butler,,,,"Returned to form back down in trip, possibly moved too soon when beaten 2 1/4l off 58 at Windsor last time; significant jockey booking; wide draw; effective 7-8f on all-weather; could build on latest."
300085,183493,3,7,144120,GB,Beta Reader,3,9-8,60.75,p,59,3304.0,Callum Shepherd,4122.0,C Johnston,,,,"Didn't get a clear run, found little when in the clear and hung on an undulating track when fourth beaten 4l in a 10f handicap at Ripon last time; effective 7-8f, doesn't appear to stay further, can bounce back."
300086,183493,5,2,146990,GB,Papa Oscar,3,9-6,59.85,None,57,4705.0,Marco Ghiani,4261.0,C Hobson,,,,Needed the run when down the field in a Kempton handicap most recently; usually consistent; significant jockey booking; effective 7-8f on all-weather; could leave reappearance form behind.
300087,183493,6,1,144972,GB,Amber Honey,3,9-5,59.4,p,56,4174.0,Rossa Ryan,295.0,E A L Dunlop,,,,Ran to form in first-time cheekpieces when beaten a length off 56 over 7f at Wolverhampton last time; significant jockey booking; effective 7-9f on all-weather.
300088,183493,7,6,139024,IRE,Tobys Time,3,9-4,58.95,None,55,5838.0,Billy Loughnane,4159.0,D M Loughnane,,,,Returned to form up in trip when beaten 3l off 55 over 9f at Wolverhampton last time; trainer in form; effective 7-8f on all-weather; on a workable mark and likely has more to offer.
300089,183493,8,5,144503,GB,Prima Diva,3,9-2,58.05,None,53,3023.0,Rob Hornby,224.0,J G Portman,,,,Scored by 1/2l off 50 at Windsor on penultimate start; below form off revised mark in a stronger race when sixth beaten 8l off 53 last time; effective at 1m on all-weather; inconsistent.
300090,183493,9,3,138237,GB,Jack Andrea,3,9-1,57.6,p,52,5587.0,Harry Davies,4189.0,R Eddery,,,,Did not stay when beaten 3 1/2l off 53 over 10f at Chelmsford last time; effective at 1m on all-weather; maiden who looks exposed.
300091,183493,10,8,142114,GB,Pretty Spirited,3,8-13,56.65,None,50,5950.0,Alec Voikhansky,4239.0,K Frost,,,,Returned to form back down in trip when landing a handicap by 2l off 47 at Leicester last time; wide draw; suited by 1m on all-weather and consistent in those conditions.
300092,183494,1,8,134323,IRE,King David,4,10-0,63.5,p,70,5587.0,Harry Davies,24.0,M Botti,,,,Needed the run when beaten 7 1/4l in a handicap at Doncaster last time; had been in good form prior. Drawn wide but generally consistent over 7-8f on the all-weather and must rebound from that reappearance.
300093,183494,2,9,121895,GB,Daisy Roots,5,9-12,62.55,None,68,3574.0,Tom Marquand,112.0,J R Boyle,,,,"Scored by 1/2l off 65 here three starts ago. Made too much use of but not disgraced when fifth, beaten 4l off 69 last time. Significant jockey booking and drawn wide; effective at 7-8f; generally consistent."
300094,183494,3,5,137805,IRE,Maid In Chelsea,4,9-12,62.55,None,68,1414.0,Charles Bishop,308.0,Eve Johnson Houghton,,,,Below form though just about stayed the longer trip when beaten 3 1/4l off 70 at Newbury last time. Effective at 5-6f and just about sees out 7f; currently in moderate form.
300095,183494,4,10,132419,GB,Bella Bisbee,4,9-12,62.55,p,68,7004.0,H Crouch,295.0,E A L Dunlop,,,,Did too much too soon after missing the break and was well beaten in a handicap over 8f at Newmarket (July). Cheekpieces applied for the first time and top jockey returns. Drawn wide; effective at 7/8f on AW; can bounce back.
300096,183494,5,2,126664,GB,Bint Havana Gold,4,9-11,62.1,p,67,4172.0,Finley Marsh,4207.0,R Hughes,,,,Ran poorly up in grade and finished down the field in a Kempton handicap most recently. Cheekpieces tried for the first time and top jockey back on board. Effective at 7f on AW; poor last twice but handicapper easing the burden.
300097,183494,6,6,129873,IRE,Flag Carrier,4,9-10,61.65,None,66,3304.0,Callum Shepherd,4096.0,Brian Toomey,,,,"Below form when raised in grade but did pull well clear of the remainder when second, beaten 7l, in a Salisbury handicap over 8f. Effective 7-8f on AW; looks on a workable mark."
300098,183494,7,1,134106,GB,Thorntonledale Max,4,9-9,61.2,h,65,22.0,L Morris,244.0,D M Simcock,,,,Poorly placed after missing the break again when beaten 4 1/2l in a handicap at Southwell last time. Usually consistent and effective over 7f on AW but there are concerns over enthusiasm.
300099,183494,8,7,110450,GB,Ernies Valentine,6,9-9,61.2,p,65,221.0,J Mitchell,4445.0,Ross Burdon,,,,Made too much use of and finished down the field in a handicap at Newmarket (July) last time. Generally out of form but appears better on AW and effective at 7-8f; overall out of form in 2025.
300100,183494,9,3,137051,GB,Saytarr,3,9-5,59.4,None,66,4174.0,Rossa Ryan,4260.0,C Fellowes,1st,11/8,2.38,"Ran to form when pulling clear of the remainder, beaten a neck off 66 over 6f at Kempton last time. Significant jockey booking; effective on AW; generally consistent at 6f."
300101,183495,1,9,130197,GB,Gogo Yubari,4,9-9,61.2,None,57,4694.0,Rhys Clutterbuck,135.0,A W Carroll,,,,Scored by 1/2l off 53 over 5f at Windsor on her penultimate start; below form when eighth beaten 5l off 58 last time. Effective over 5-6f on a sound surface but inconsistent.
300102,183495,2,11,92399,GB,Sir Rodneyredblood,8,9-9,61.2,p,57,4705.0,Marco Ghiani,154.0,J R Jenkins,,,,Won this race last year; needed the run when fourth beaten 3 1/2l in a classified contest over 5f at Yarmouth latest. Veteran effective over 5-6f but inconsistent as a front runner.
300103,183495,3,10,144309,IRE,Travel Agent,3,9-9,61.2,None,60,5070.0,Tyler Heard,4085.0,Martin Dunne,,,,Outpaced and looked unwilling when down the field in a handicap at Newmarket (July) most recently. Generally out of form with no worthwhile performances.
300104,183495,4,2,137994,GB,Rumba Bay,3,9-8,60.75,None,59,4174.0,Rossa Ryan,114.0,P D Evans,,,,Below par in first-time visor when beaten 4 1/4l in a handicap here last time. Effective over 6-7f; looks on a stiff mark.
300105,183495,5,7,142078,GB,Jake Loves Laura,3,9-7,60.3,None,58,22.0,L Morris,4261.0,C Hobson,,,,Ran to form when beaten 2l off 57 at Wolverhampton last time. Inconsistent over 6f and yet to prove effectiveness on turf.
300106,183495,6,4,110033,GB,Mary Of Modena,6,9-6,59.85,None,54,2799.0,Paddy Bradley,126.0,M J Attwater,,,,"Returned to form back up in trip off a reduced mark, landing a handicap by a head off 51 here last time. Will remain well treated on old form."
300107,183495,7,6,128658,IRE,Phoenix Moon,4,9-6,59.85,None,54,3005.0,Oisin Murphy,975.0,D J Coakley,,,,Outpaced but ran to form when beaten 3l off 54 at Windsor last time. Effective at 6f on a sound surface and now down to a workable mark.
300108,183495,8,8,141746,GB,Commendation,3,9-6,59.85,p,57,5838.0,Billy Loughnane,4411.0,Michael Keady,2nd,11/1,12.0,Never competitive after missing the break when down the field in a handicap at Windsor most recently. Usually held up; top jockey back on board but inconsistent with slow starts a serious issue.
300109,183495,9,5,127566,GB,Mammy,4,9-6,59.85,None,54,3287.0,K Shoemark,4009.0,Rachel & Bridger,1st,19/5,4.8,Returned to form on quicker ground when beaten a length off 54 at Windsor last time. Effective over 6-7f on a sound surface; fairly treated if building on that revival.
300110,183495,12,1,138575,IRE,Beautiful Things,3,9-3,58.5,p,54,1414.0,Charles Bishop,126.0,M J Attwater,,,,"Below form, possibly finding ground too quick when beaten 5l in a handicap over 5f at Chepstow last time. Generally out of form and remains a maiden, now returning from a short break."
300111,183496,1,1,135147,GB,Time Tested,4,10-0,63.5,t,72,4857.0,Joe Bradnam,318.0,M L W Bell,,,,Well backed when landing a handicap by 1 1/4l off 68 at Chelmsford last time. Better form has come on the all-weather. The pick on the balance of form.
300112,183496,3,8,133536,GB,Woodstock City,5,9-9,61.2,p,67,4356.0,Zak Wheatley,45.0,Ian Williams,,,,Won this last year. Made too much use of in first-time cheekpieces and was well beaten in a handicap over 11f at Yarmouth latest. Generally out of form but has a significant jockey booking. Effective at 10-12f on a sound surface and mark becoming more workable.
300113,183496,4,7,131607,GB,Triple Force,4,9-7,60.3,v,65,5248.0,William Pyle,3741.0,Craig Lidster,,,,"Game and all out, but produced another good effort when scoring by 1 1/2l off 59 at Beverley in June on second run in a visor. Suited by 10f on a sound surface. Latest run worth marking up and capable of better."
300114,183496,5,4,72797,GB,Poets Dawn,10,9-7,60.3,p,65,6817.0,Jake Dickson,470.0,T D Easterby,,,,"Well backed and ran to form when scoring by a nose off 63 at Beverley on his penultimate start. Ran to form again when third, beaten 4 1/2l off 67 last time. From a top course trainer. Effective from 1m to 1m2f. In form though current mark could be stiff."
300115,183496,6,5,94356,IRE,Dandys Angel,8,9-4,58.95,None,62,6504.0,Tom Kiely-Marshall,351.0,J S Wainwright,,,,"Returned to form when dropped in grade at a favoured venue, scoring by 1/2l off 62 at Beverley in July. Outpaced and below form when fourth, beaten 7l off 63 last time. Usually held up and effective over 10f. An inconsistent veteran."
300116,183496,7,3,119769,IRE,Bay Dream Believer,6,9-3,58.5,h,61,6234.0,Rhys Elliott,4147.0,M Walford,,,,Up 2lb and ran to form when overcoming trouble to land a handicap by a neck off 59 here last time. Usually held up. Suited by 10f on a sound surface and should remain competitive off the revised mark.
300117,183496,8,2,18830,GB,Little Ted,8,8-13,56.65,p,57,5117.0,Alex Jary,470.0,T D Easterby,,,,"Overcame trouble at the start to take advantage of a reduced mark, scoring by 1/2l off 54 over 8f at Leicester three starts back. Ran to form when second, beaten a neck off 56 last time. Acts on good to soft and good to firm over 8-10f. Remains well treated on old form."
300118,183497,1,6,155077,GB,Go Lockers Go,2,9-7,60.3,h,-,1922.0,Jason Hart,318.0,M L W Bell,,,,Good attitude and solid effort finishing 7 1/4l third in a maiden over 6f at Hamilton most recent run; hood first time; may be best suited by 5f; could be a bit to come
300119,183497,2,8,156034,IRE,Kind Touch,2,9-7,60.3,None,-,3548.0,O J Orr,6.0,R A Fahey,,,,"26 Feb; 48,000 euros breeze-up purchase by Kodi Bear; half-brother to Hubert, very useful at 7f; dam very smart at 7f at 2yo; wide draw; should be sharp sort"
300120,183497,3,2,155729,IRE,Noble Vow,2,9-7,60.3,None,-,928.0,S M Levey,223.0,R Hannon,,,,Minor late gains without being given hard time third when beaten 8 1/2l in a novice over 6f at Salisbury debut; quite speedily-bred; should make normal improvement
300121,183497,4,7,155130,GB,Rogue Rebellion,2,9-7,60.3,t,-,794.0,D Tudhope,1642.0,D O'Meara,,,,"Alone on wrong side in the closing stages when well beaten in a maiden at Beverley only start; tongue-tie first time; bred for speed; small, pottery action, doesn't instil confidence"
300122,183497,5,4,153288,GB,Schrodingers Cat,2,9-7,60.3,p,78,3661.0,Callum Rodriguez,4104.0,Harry Charlton,,,,"Well backed, missed the break and didn't get the best trip when fourth beaten 3/4l in a novice at Musselburgh latest; cheekpieces first time; suited by 5f and sound surface; typically sharp sprinting 2yo"
300123,183497,6,5,155679,IRE,Soul Warrior,2,9-7,60.3,None,-,5117.0,Alex Jary,802.0,N Tinkler,,,,Didn't settle early and tired badly late when well beaten in a maiden over 6f at Haydock only start; speedily-bred; needs to settle to improve
300124,183497,7,1,154981,IRE,Tafah,2,9-7,60.3,None,-,5660.0,Connor Planas,4208.0,D Loughnane,1st,9/1,10.0,"Very green, ran through tiring rivals late when third beaten 4 1/2l in a maiden over 6f at Bath debut; speedily-bred; should have learned plenty for first run"
300125,183497,8,3,156035,IRE,Lady Kodiac,2,9-2,58.05,None,-,3348.0,C Lee,2238.0,J Tate,,,,"11 Mar; Kodiac filly; half-sister to Caffu Zafeen, useful from 6f to 7f; dam smart at 10f; interesting debutant but farther may have suited better"
300126,183498,1,3,152435,GB,Hanney Girl,2,9-9,61.2,t,70,1026.0,D Allan,470.0,T D Easterby,,,,"Improved when dropped in grade in a first-time tongue tie, winning a Beverley maiden by 3/4l last time; top course jockey/trainer combination; effective at 5f on good to firm and good to soft; steadily progressing."
300127,183498,2,1,153440,GB,Straight Ahead,2,9-8,60.75,None,69,1003.0,S H James,3741.0,Craig Lidster,,,,"A bit keen but improved when dropped in trip under a positive ride on handicap debut, beaten 2 1/2l off 69 at Musselburgh last time; suited by 5f; on a good mark and can win if settling better."
300128,183498,3,4,152642,GB,Jack Rabbit Slims,2,9-6,59.85,None,67,122.0,D Nolan,4112.0,Tony Coyle & Kaine Wood,,,,"Made too much use of on handicap debut and was well beaten in a nursery over 6f here last time; effective at 5-6f, best form so far with cut; mark looks high enough."
300129,183498,4,5,153002,GB,Sinj,2,9-6,59.85,None,67,928.0,S M Levey,223.0,R Hannon,1st,19/5,4.8,"Ran to form when beaten 3/4l off 67 at Thirsk last time; effective on good, good to firm and good to soft; shows plenty of speed and best at 5f."
300130,183498,5,8,151746,GB,Rotokura Belle,2,9-5,59.4,None,66,5317.0,Elle-May Croot,4164.0,I Furtado,,,,"Forced to switch and had a bit too much to do when fourth, beaten 5l in a Beverley maiden last time; wide draw; effective at 5f on a sound surface; quite small."
300131,183498,6,2,154358,GB,Powernap,2,8-12,56.2,None,59,3030.0,Joanna Mason,3564.0,J Bedi,2nd,18/1,19.0,A bit below form on softer ground when well beaten in a Beverley maiden last time; probably has a bit more to come in handicaps.
300132,183498,7,6,154824,IRE,Runninman,2,8-11,55.75,None,58,4356.0,Zak Wheatley,990.0,Mrs A Duffield,2nd,18/1,19.0,Poor run when comfortably held in a 6f novice at Carlisle last time; generally out of form; trainer in form; yet to build on debut; needs more in handicaps.
300133,183498,8,7,152066,IRE,Dakota Dawn,2,8-11,55.75,None,58,1922.0,Jason Hart,4110.0,J & S Quinn,,,,Made too much use of when beaten 4l in a Beverley nursery last time; effective at 5f on good ground; yet to match maiden form.
300134,183499,1,3,101261,GB,Kats Bob,7,10-2,64.4,v,80,5248.0,William Pyle,679.0,Mrs R Carr,,,,Game when scoring by 1/2l off 80 at York in June; ran to form when third beaten 4 1/4l off 81 last time. Consistent over 6f on a sound surface and now back on last winning mark.
300135,183499,2,6,134246,GB,Raffles Angel,4,9-13,63.0,None,77,5966.0,Dylan Hogan,3791.0,Jack Jones,,,,"Travelled well when winning by 1/2l off 74 at Haydock penultimate start; below form up in grade off a revised mark when eighth beaten 7l off 77 last time. Effective at 6f on a sound surface, though handicapper may have caught up."
300136,183499,3,4,125290,GB,Woodstock,5,9-12,62.55,b,76,1922.0,Jason Hart,679.0,Mrs R Carr,1st,17/2,9.5,Outpaced and unsuited by the drop in trip when beaten 7l in a handicap here last time. Blinkers first time; effective at 7f on good to firm or good to soft but lacks pace for shorter.
300137,183499,4,10,124920,IRE,Wreck It Ryley,5,9-10,61.65,v,74,2047.0,D Swift,18.0,A D Brown,,,,"Won this race last year. Outpaced and below form when down the field in a handicap here most recent, though in good form prior. Wide draw; effective at 6f on good or soft; may need to come down a few lbs."
300138,183499,5,11,138569,IRE,Ziggys Ariel,3,9-9,61.2,p,76,5206.0,Christian Howarth,3582.0,Alice Haynes,,,,"Made too much use of but ran to form when fourth beaten 5 1/4l in a handicap here latest. Steadily progressive, enjoys making it, though has a wide draw. Goes well at Ripon and back on a workable mark."
